From,To,Season,Flow,Type
Sub1,City14,Fall,186.16120496078244,Substation to Customer
Sub1,City15,Winter,267.5634857017283,Substation to Customer
Sub1,City15,Spring,160.538091421037,Substation to Customer
Sub1,City15,Summer,53.51269714034566,Substation to Customer
Sub1,City15,Fall,160.538091421037,Substation to Customer
Sub1,City20,Winter,345.2074197497363,Substation to Customer
Sub1,City20,Spring,207.12445184984233,Substation to Customer
Sub1,City20,Summer,69.04148394994745,Substation to Customer
Sub1,City20,Fall,207.12445184984233,Substation to Customer
Sub2,City13,Winter,259.944336819701,Substation to Customer
Sub2,City13,Spring,155.96660209180874,Substation to Customer
Sub2,City13,Summer,51.98886736393472,Substation to Customer
Sub2,City13,Fall,155.96660209180874,Substation to Customer
Sub3,City2,Winter,272.7350270888645,Substation to Customer
Sub3,City2,Spring,163.6410162533109,Substation to Customer
Sub3,City2,Summer,54.54700541776822,Substation to Customer
Sub3,City2,Fall,163.6410162533109,Substation to Customer
Sub3,City4,Winter,359.9416659141001,Substation to Customer
Sub3,City4,Spring,215.96499954846004,Substation to Customer
Sub3,City4,Summer,71.98833318282001,Substation to Customer
Sub3,City4,Fall,215.96499954846004,Substation to Customer
Sub3,City6,Winter,338.95322879101735,Substation to Customer
Sub3,City6,Spring,203.3719372746104,Substation to Customer
Sub3,City6,Summer,67.79064575819783,Substation to Customer
Sub3,City6,Fall,203.3719372746104,Substation to Customer
Sub3,City8,Winter,335.3676429171925,Substation to Customer
Sub3,City8,Spring,201.22058575031554,Substation to Customer
Sub3,City8,Summer,67.07352858343852,Substation to Customer
Sub3,City8,Fall,201.22058575031554,Substation to Customer
Sub3,City16,Winter,361.8563429335636,Substation to Customer
Sub3,City16,Spring,217.11380576013815,Substation to Customer
Sub3,City16,Summer,72.37126858671272,Substation to Customer
Sub3,City16,Fall,217.11380576013815,Substation to Customer
Sub4,City7,Winter,322.9038457890748,Substation to Customer
Sub4,City7,Spring,193.74230747344487,Substation to Customer
Sub4,City7,Summer,64.58076915781497,Substation to Customer
Sub4,City7,Fall,193.74230747344487,Substation to Customer
Sub4,City9,Winter,349.629936234841,Substation to Customer
Sub4,City9,Spring,209.77796174090457,Substation to Customer
Sub4,City9,Summer,69.92598724695392,Substation to Customer
Sub4,City9,Fall,209.77796174090457,Substation to Customer
Sub4,City10,Winter,315.36279881917477,Substation to Customer
Sub4,City10,Spring,189.21767929150488,Substation to Customer
Sub4,City10,Summer,63.072559763835,Substation to Customer
Sub4,City10,Fall,189.21767929150488,Substation to Customer
Sub4,City12,Winter,304.32394732089705,Substation to Customer
Sub4,City12,Spring,182.59436839253829,Substation to Customer
Sub4,City12,Summer,60.86478946417942,Substation to Customer
Sub4,City12,Fall,182.59436839253829,Substation to Customer
Sub4,City19,Winter,327.42416184505396,Substation to Customer
Sub4,City19,Spring,196.45449710703238,Substation to Customer
Sub4,City19,Summer,65.48483236901076,Substation to Customer
Sub4,City19,Fall,196.45449710703238,Substation to Customer
Sub5,City1,Winter,309.928445420476,Substation to Customer
Sub5,City1,Spring,185.9570672522856,Substation to Customer
Sub5,City1,Summer,61.985689084095206,Substation to Customer
Sub5,City1,Fall,185.9570672522856,Substation to Customer
Sub5,City11,Winter,329.4835576805605,Substation to Customer
Sub5,City11,Spring,197.69013460834884,Substation to Customer
Sub5,City11,Summer,65.89671153611627,Substation to Customer
Sub5,City11,Fall,197.69013460834884,Substation to Customer
Sub5,City17,Winter,363.59422608946636,Substation to Customer
Sub5,City17,Spring,218.1565356536827,Substation to Customer
Sub5,City17,Summer,72.71884521789424,Substation to Customer
Sub5,City17,Fall,218.1565356536827,Substation to Customer
Sub5,City18,Winter,358.5242889275371,Substation to Customer
Sub5,City18,Spring,215.11457335652761,Substation to Customer
Sub5,City18,Summer,71.7048577855092,Substation to Customer
Sub5,City18,Fall,215.11457335652761,Substation to Customer
