From,To,Season,Flow,Type
Sub3,City24,Spring,238.71485345075908,Substation to Customer
Sub3,City24,Summer,79.57161781691971,Substation to Customer
Sub3,City24,Fall,238.71485345075908,Substation to Customer
Sub3,City34,Winter,403.87480818925155,Substation to Customer
Sub3,City34,Spring,242.32488491355093,Substation to Customer
Sub3,City34,Summer,80.77496163785031,Substation to Customer
Sub3,City34,Fall,242.32488491355093,Substation to Customer
Sub3,City36,Winter,393.27053285291356,Substation to Customer
Sub3,City36,Spring,235.96231971174814,Substation to Customer
Sub3,City36,Summer,78.65410657058271,Substation to Customer
Sub3,City36,Fall,235.96231971174814,Substation to Customer
Sub3,City37,Winter,396.7788235598886,Substation to Customer
Sub3,City37,Spring,238.06729413593317,Substation to Customer
Sub3,City37,Summer,79.35576471197773,Substation to Customer
Sub3,City37,Fall,238.06729413593317,Substation to Customer
Sub3,City39,Winter,386.33523255727056,Substation to Customer
Sub3,City39,Spring,231.80113953436233,Substation to Customer
Sub3,City39,Summer,77.26704651145411,Substation to Customer
Sub3,City39,Fall,231.80113953436233,Substation to Customer
Sub4,City1,Winter,344.90040905848167,Substation to Customer
Sub4,City1,Spring,206.940245435089,Substation to Customer
Sub4,City1,Summer,68.98008181169189,Substation to Customer
Sub4,City1,Fall,206.940245435089,Substation to Customer
Sub4,City4,Winter,382.36488442679087,Substation to Customer
Sub4,City4,Spring,229.4189306560745,Substation to Customer
Sub4,City4,Summer,76.47297688535818,Substation to Customer
Sub4,City4,Fall,229.4189306560745,Substation to Customer
Sub4,City6,Winter,299.02603785509433,Substation to Customer
Sub4,City6,Spring,179.41562271305662,Substation to Customer
Sub4,City6,Summer,59.805207571018904,Substation to Customer
Sub4,City6,Fall,179.41562271305662,Substation to Customer
Sub4,City10,Winter,314.187163671173,Substation to Customer
Sub4,City10,Spring,188.51229820270376,Substation to Customer
Sub4,City10,Summer,62.83743273423458,Substation to Customer
Sub4,City10,Fall,188.51229820270376,Substation to Customer
Sub4,City11,Winter,361.8490549464163,Substation to Customer
Sub4,City11,Spring,217.10943296784976,Substation to Customer
Sub4,City11,Summer,72.36981098928325,Substation to Customer
Sub4,City11,Fall,217.10943296784976,Substation to Customer
Sub4,City12,Winter,308.7024177835974,Substation to Customer
Sub4,City12,Spring,185.22145067015845,Substation to Customer
Sub4,City12,Summer,61.74048355671946,Substation to Customer
Sub4,City12,Fall,185.22145067015845,Substation to Customer
Sub4,City23,Winter,302.3637756180001,Substation to Customer
Sub4,City23,Spring,181.41826537080252,Substation to Customer
Sub4,City23,Summer,60.47275512360079,Substation to Customer
Sub4,City23,Fall,181.41826537080252,Substation to Customer
Sub4,City29,Winter,421.36488245729765,Substation to Customer
Sub4,City29,Spring,252.81892947437862,Substation to Customer
Sub4,City29,Summer,84.27297649145954,Substation to Customer
Sub4,City29,Fall,252.81892947437862,Substation to Customer
Sub4,City32,Winter,343.83880967273774,Substation to Customer
Sub4,City32,Spring,206.30328580364264,Substation to Customer
Sub4,City32,Summer,68.7677619345476,Substation to Customer
Sub4,City32,Fall,206.30328580364264,Substation to Customer
Sub4,City35,Winter,325.6575813935644,Substation to Customer
Sub4,City35,Spring,195.39454883613863,Substation to Customer
Sub4,City35,Summer,65.13151627871288,Substation to Customer
Sub4,City35,Fall,195.39454883613863,Substation to Customer
Sub4,City40,Winter,357.18748241185057,Substation to Customer
Sub4,City40,Spring,214.31248944711032,Substation to Customer
Sub4,City40,Summer,71.43749648237011,Substation to Customer
Sub4,City40,Fall,214.31248944711032,Substation to Customer
