From,To,Season,Flow,Type
Sub1,City20,Spring,178.79385822707926,Substation to Customer
Sub1,City20,Summer,59.59795274235975,Substation to Customer
Sub1,City20,Fall,178.79385822707926,Substation to Customer
Sub3,City7,Winter,320.3850339556119,Substation to Customer
Sub3,City7,Spring,192.2310203733672,Substation to Customer
Sub3,City7,Summer,64.07700679110178,Substation to Customer
Sub3,City7,Fall,192.2310203733672,Substation to Customer
Sub3,City11,Winter,279.77787426829406,Substation to Customer
Sub3,City11,Spring,167.86672456071403,Substation to Customer
Sub3,City11,Summer,55.95557485336687,Substation to Customer
Sub3,City11,Fall,167.86672456071403,Substation to Customer
Sub4,City16,Winter,253.45256558148807,Substation to Customer
Sub4,City16,Spring,152.07153934889286,Substation to Customer
Sub4,City16,Summer,50.69051311629762,Substation to Customer
Sub4,City16,Fall,152.07153934889286,Substation to Customer
Sub4,City17,Winter,362.5467398420923,Substation to Customer
Sub4,City17,Spring,217.52804390525537,Substation to Customer
Sub4,City17,Summer,72.50934796841847,Substation to Customer
Sub4,City17,Fall,217.52804390525537,Substation to Customer
Sub4,City18,Winter,272.3349660121944,Substation to Customer
Sub4,City18,Spring,163.40097960731666,Substation to Customer
Sub4,City18,Summer,54.466993202415544,Substation to Customer
Sub4,City18,Fall,163.40097960731666,Substation to Customer
Sub4,City24,Winter,252.33783501073867,Substation to Customer
Sub4,City24,Spring,151.40270100644318,Substation to Customer
Sub4,City24,Summer,50.46756700214779,Substation to Customer
Sub4,City24,Fall,151.40270100644318,Substation to Customer
Sub5,City3,Winter,257.5974644870773,Substation to Customer
Sub5,City3,Spring,154.55847869224638,Substation to Customer
Sub5,City3,Summer,51.519492897415475,Substation to Customer
Sub5,City3,Fall,154.55847869224638,Substation to Customer
Sub5,City5,Winter,285.2725207424824,Substation to Customer
Sub5,City5,Spring,171.1635124454894,Substation to Customer
Sub5,City5,Summer,57.05450414849652,Substation to Customer
Sub5,City5,Fall,171.1635124454894,Substation to Customer
Sub5,City9,Winter,349.5988844122049,Substation to Customer
Sub5,City9,Spring,209.75933064732297,Substation to Customer
Sub5,City9,Summer,69.91977688244098,Substation to Customer
Sub5,City9,Fall,209.75933064732297,Substation to Customer
Sub5,City22,Winter,339.54973918767286,Substation to Customer
Sub5,City22,Spring,203.7298435126037,Substation to Customer
Sub5,City22,Summer,67.9099478375345,Substation to Customer
Sub5,City22,Fall,203.7298435126037,Substation to Customer
Sub7,City4,Winter,351.8256385599849,Substation to Customer
Sub7,City4,Spring,211.09538313599094,Substation to Customer
Sub7,City4,Summer,70.36512771199693,Substation to Customer
Sub7,City4,Fall,211.09538313599094,Substation to Customer
Sub7,City15,Winter,374.5765273090378,Substation to Customer
Sub7,City15,Spring,224.74591638542262,Substation to Customer
Sub7,City15,Summer,74.91530546180756,Substation to Customer
Sub7,City15,Fall,224.74591638542262,Substation to Customer
Sub7,City21,Winter,277.2307561607356,Substation to Customer
Sub7,City21,Spring,166.33845369644138,Substation to Customer
Sub7,City21,Summer,55.446151232147024,Substation to Customer
Sub7,City21,Fall,166.33845369644138,Substation to Customer
Sub8,City1,Winter,344.6280468844213,Substation to Customer
Sub8,City1,Spring,206.77682813063973,Substation to Customer
Sub8,City1,Summer,68.9256093768799,Substation to Customer
Sub8,City1,Fall,206.77682813063973,Substation to Customer
Sub8,City6,Winter,275.0704805989879,Substation to Customer
Sub8,City6,Spring,165.04228835939273,Substation to Customer
Sub8,City6,Summer,55.014096119797586,Substation to Customer
Sub8,City6,Fall,165.04228835939273,Substation to Customer
Sub8,City19,Winter,271.18197258722853,Substation to Customer
Sub8,City19,Spring,162.70918355233712,Substation to Customer
Sub8,City19,Summer,54.23639451744571,Substation to Customer
Sub8,City19,Fall,162.70918355233712,Substation to Customer
Sub8,City23,Winter,263.23412036738927,Substation to Customer
Sub8,City23,Spring,157.94047222043355,Substation to Customer
Sub8,City23,Summer,52.64682407347786,Substation to Customer
Sub8,City23,Fall,157.94047222043355,Substation to Customer
Sub10,City2,Winter,334.6586130010827,Substation to Customer
Sub10,City2,Spring,200.7951678003887,Substation to Customer
Sub10,City2,Summer,66.93172260021657,Substation to Customer
Sub10,City2,Fall,200.7951678003887,Substation to Customer
Sub10,City12,Winter,377.58566644851123,Substation to Customer
Sub10,City12,Spring,226.55139986899823,Substation to Customer
Sub10,City12,Summer,75.5171332897022,Substation to Customer
Sub10,City12,Fall,226.55139986899823,Substation to Customer
Sub10,City13,Winter,307.87549656816043,Substation to Customer
Sub10,City13,Spring,184.72529794090937,Substation to Customer
Sub10,City13,Summer,61.575099313636414,Substation to Customer
Sub10,City13,Fall,184.72529794090937,Substation to Customer
