From,To,Season,Flow,Type
Sub1,City22,Winter,337.9167286192099,Substation to Customer
Sub1,City22,Spring,202.75003717152592,Substation to Customer
Sub1,City22,Summer,67.58334572380657,Substation to Customer
Sub1,City22,Fall,202.75003717152592,Substation to Customer
Sub2,City7,Winter,376.9856050092531,Substation to Customer
Sub2,City7,Spring,226.19136300555118,Substation to Customer
Sub2,City7,Summer,75.39712100184764,Substation to Customer
Sub2,City7,Fall,226.19136300555118,Substation to Customer
Sub2,City10,Winter,339.3427059205087,Substation to Customer
Sub2,City10,Spring,203.60562355230513,Substation to Customer
Sub2,City10,Summer,67.86854118410115,Substation to Customer
Sub2,City10,Fall,203.60562355230513,Substation to Customer
Sub2,City17,Winter,349.49338649918997,Substation to Customer
Sub2,City17,Spring,209.6960318995139,Substation to Customer
Sub2,City17,Summer,69.89867729983543,Substation to Customer
Sub2,City17,Fall,209.6960318995139,Substation to Customer
Sub5,City3,Winter,286.50404322680134,Substation to Customer
Sub5,City3,Spring,171.90242593606854,Substation to Customer
Sub5,City3,Summer,57.300808645342734,Substation to Customer
Sub5,City3,Fall,171.90242593606854,Substation to Customer
Sub5,City19,Winter,282.7458525417969,Substation to Customer
Sub5,City19,Spring,169.64751152507816,Substation to Customer
Sub5,City19,Summer,56.549170508359374,Substation to Customer
Sub5,City19,Fall,169.64751152507816,Substation to Customer
Sub6,City11,Winter,324.1204912789966,Substation to Customer
Sub6,City11,Spring,194.4722947674093,Substation to Customer
Sub6,City11,Summer,64.82409825580302,Substation to Customer
Sub6,City11,Fall,194.4722947674093,Substation to Customer
Sub6,City14,Winter,362.7857606590072,Substation to Customer
Sub6,City14,Spring,217.67145639541903,Substation to Customer
Sub6,City14,Summer,72.55715213180639,Substation to Customer
Sub6,City14,Fall,217.67145639541903,Substation to Customer
Sub6,City16,Winter,358.5535773859644,Substation to Customer
Sub6,City16,Spring,215.13214643157863,Substation to Customer
Sub6,City16,Summer,71.71071547719295,Substation to Customer
Sub6,City16,Fall,215.13214643157863,Substation to Customer
Sub7,City8,Winter,346.594917165064,Substation to Customer
Sub7,City8,Spring,207.95695029903766,Substation to Customer
Sub7,City8,Summer,69.31898343301097,Substation to Customer
Sub7,City8,Fall,207.95695029903766,Substation to Customer
Sub7,City12,Winter,378.4317961769593,Substation to Customer
Sub7,City12,Spring,227.05907770617557,Substation to Customer
Sub7,City12,Summer,75.686359235358,Substation to Customer
Sub7,City12,Fall,227.05907770617557,Substation to Customer
Sub7,City21,Winter,296.6934707930864,Substation to Customer
Sub7,City21,Spring,178.01608247585173,Substation to Customer
Sub7,City21,Summer,59.33869415859805,Substation to Customer
Sub7,City21,Fall,178.01608247585173,Substation to Customer
Sub8,City2,Winter,290.64137825098294,Substation to Customer
Sub8,City2,Spring,174.38482695058974,Substation to Customer
Sub8,City2,Summer,58.128275650196585,Substation to Customer
Sub8,City2,Fall,174.38482695058974,Substation to Customer
Sub8,City5,Winter,327.0572610676367,Substation to Customer
Sub8,City5,Spring,196.23435664058206,Substation to Customer
Sub8,City5,Summer,65.41145221352735,Substation to Customer
Sub8,City5,Fall,196.23435664058206,Substation to Customer
Sub8,City6,Winter,297.7085621800306,Substation to Customer
Sub8,City6,Spring,178.62513730801834,Substation to Customer
Sub8,City6,Summer,59.54171243600614,Substation to Customer
Sub8,City6,Fall,178.62513730801834,Substation to Customer
Sub8,City15,Winter,292.16449508327634,Substation to Customer
Sub8,City15,Spring,175.29869704996582,Substation to Customer
Sub8,City15,Summer,58.43289901665528,Substation to Customer
Sub8,City15,Fall,175.29869704996582,Substation to Customer
Sub9,City1,Winter,264.76934235304657,Substation to Customer
Sub9,City1,Spring,158.86160541182798,Substation to Customer
Sub9,City1,Summer,52.95386847054152,Substation to Customer
Sub9,City1,Fall,158.86160541182798,Substation to Customer
Sub9,City9,Winter,324.3624669030534,Substation to Customer
Sub9,City9,Spring,194.6174801418321,Substation to Customer
Sub9,City9,Summer,64.87249338059223,Substation to Customer
Sub9,City9,Fall,194.6174801418321,Substation to Customer
Sub9,City13,Winter,269.63168154785535,Substation to Customer
Sub9,City13,Spring,161.77900892869422,Substation to Customer
Sub9,City13,Summer,53.926336309571084,Substation to Customer
Sub9,City13,Fall,161.77900892869422,Substation to Customer
