From,To,Season,Flow,Type
Sub3,City5,Spring,154.81224682009383,Substation to Customer
Sub3,City5,Summer,51.60408227337027,Substation to Customer
Sub3,City5,Fall,154.81224682009383,Substation to Customer
Sub3,City6,Winter,337.783376861219,Substation to Customer
Sub3,City6,Spring,202.67002611673135,Substation to Customer
Sub3,City6,Summer,67.55667537222655,Substation to Customer
Sub3,City6,Fall,202.67002611673135,Substation to Customer
Sub3,City13,Winter,336.0314749356987,Substation to Customer
Sub3,City13,Spring,201.6188849614121,Substation to Customer
Sub3,City13,Summer,67.20629498712651,Substation to Customer
Sub3,City13,Fall,201.6188849614121,Substation to Customer
Sub4,City7,Winter,261.15400384258004,Substation to Customer
Sub4,City7,Spring,156.69240230550975,Substation to Customer
Sub4,City7,Summer,52.23080076850283,Substation to Customer
Sub4,City7,Fall,156.69240230550975,Substation to Customer
Sub4,City11,Winter,266.60681328829344,Substation to Customer
Sub4,City11,Spring,159.96408797298642,Substation to Customer
Sub4,City11,Summer,53.32136265766215,Substation to Customer
Sub4,City11,Fall,159.96408797298642,Substation to Customer
Sub4,City14,Winter,311.17191332884977,Substation to Customer
Sub4,City14,Spring,186.70314799731892,Substation to Customer
Sub4,City14,Summer,62.234382665769964,Substation to Customer
Sub4,City14,Fall,186.70314799731892,Substation to Customer
Sub4,City19,Winter,284.8086049211114,Substation to Customer
Sub4,City19,Spring,170.88516295266683,Substation to Customer
Sub4,City19,Summer,56.961720984222296,Substation to Customer
Sub4,City19,Fall,170.88516295266683,Substation to Customer
Sub5,City4,Winter,385.7672947600197,Substation to Customer
Sub5,City4,Spring,231.4603768558839,Substation to Customer
Sub5,City4,Summer,77.15345895204798,Substation to Customer
Sub5,City4,Fall,231.4603768558839,Substation to Customer
Sub5,City15,Winter,305.1358602356943,Substation to Customer
Sub5,City15,Spring,183.08151614139348,Substation to Customer
Sub5,City15,Summer,61.027172047136816,Substation to Customer
Sub5,City15,Fall,183.08151614139348,Substation to Customer
Sub5,City18,Winter,347.79186784634965,Substation to Customer
Sub5,City18,Spring,208.67512070781993,Substation to Customer
Sub5,City18,Summer,69.55837356927331,Substation to Customer
Sub5,City18,Fall,208.67512070781993,Substation to Customer
Sub6,City9,Winter,302.8540533665099,Substation to Customer
Sub6,City9,Spring,181.71243201989842,Substation to Customer
Sub6,City9,Summer,60.57081067328784,Substation to Customer
Sub6,City9,Fall,181.71243201989842,Substation to Customer
Sub6,City12,Winter,294.27148738704864,Substation to Customer
Sub6,City12,Spring,176.56289243219447,Substation to Customer
Sub6,City12,Summer,58.854297477412764,Substation to Customer
Sub6,City12,Fall,176.56289243219447,Substation to Customer
Sub6,City16,Winter,356.3355019600908,Substation to Customer
Sub6,City16,Spring,213.80130117604705,Substation to Customer
Sub6,City16,Summer,71.2671003920043,Substation to Customer
Sub6,City16,Fall,213.80130117604705,Substation to Customer
Sub9,City3,Winter,277.0967186209441,Substation to Customer
Sub9,City3,Spring,166.25803117257624,Substation to Customer
Sub9,City3,Summer,55.419343724175405,Substation to Customer
Sub9,City3,Fall,166.25803117257624,Substation to Customer
Sub9,City8,Winter,263.8362675482956,Substation to Customer
Sub9,City8,Spring,158.30176052898793,Substation to Customer
Sub9,City8,Summer,52.76725350964489,Substation to Customer
Sub9,City8,Fall,158.30176052898793,Substation to Customer
Sub9,City10,Winter,283.21322950414486,Substation to Customer
Sub9,City10,Spring,169.9279377024869,Substation to Customer
Sub9,City10,Summer,56.642645900828974,Substation to Customer
Sub9,City10,Fall,169.9279377024869,Substation to Customer
Sub9,City17,Winter,258.0390089648963,Substation to Customer
Sub9,City17,Spring,154.82340537894822,Substation to Customer
Sub9,City17,Summer,51.60780179297927,Substation to Customer
Sub9,City17,Fall,154.82340537894822,Substation to Customer
