From,To,Season,Flow,Type
Sub4,City12,Summer,75.43125642575285,Substation to Customer
Sub4,City12,Fall,226.2937692772718,Substation to Customer
Sub5,City3,Winter,322.8777473687646,Substation to Customer
Sub5,City3,Spring,193.7266484212588,Substation to Customer
Sub5,City3,Summer,64.57554947375291,Substation to Customer
Sub5,City3,Fall,193.7266484212588,Substation to Customer
Sub5,City5,Winter,354.79857509926717,Substation to Customer
Sub5,City5,Spring,212.87914505956024,Substation to Customer
Sub5,City5,Summer,70.95971501985233,Substation to Customer
Sub5,City5,Fall,212.87914505956024,Substation to Customer
Sub5,City9,Winter,325.5631384427418,Substation to Customer
Sub5,City9,Spring,195.33788306564514,Substation to Customer
Sub5,City9,Summer,65.11262768854448,Substation to Customer
Sub5,City9,Fall,195.33788306564514,Substation to Customer
Sub7,City4,Winter,323.89094236186247,Substation to Customer
Sub7,City4,Spring,194.33456541711755,Substation to Customer
Sub7,City4,Summer,64.77818847236904,Substation to Customer
Sub7,City4,Fall,194.33456541711755,Substation to Customer
Sub7,City6,Winter,286.0751228006031,Substation to Customer
Sub7,City6,Spring,171.64507368037584,Substation to Customer
Sub7,City6,Summer,57.21502456012528,Substation to Customer
Sub7,City6,Fall,171.64507368037584,Substation to Customer
Sub7,City15,Winter,270.27990895641074,Substation to Customer
Sub7,City15,Spring,162.16794537384578,Substation to Customer
Sub7,City15,Summer,54.055981791279635,Substation to Customer
Sub7,City15,Fall,162.16794537384578,Substation to Customer
Sub7,City21,Winter,254.92320161157915,Substation to Customer
Sub7,City21,Spring,152.95392096694735,Substation to Customer
Sub7,City21,Summer,50.9846403223124,Substation to Customer
Sub7,City21,Fall,152.95392096694735,Substation to Customer
Sub8,City11,Winter,382.6034652021745,Substation to Customer
Sub8,City11,Spring,229.56207912130517,Substation to Customer
Sub8,City11,Summer,76.52069304043079,Substation to Customer
Sub8,City11,Fall,229.56207912130517,Substation to Customer
Sub8,City13,Winter,327.78458592742925,Substation to Customer
Sub8,City13,Spring,196.67075155647092,Substation to Customer
Sub8,City13,Summer,65.55691718549029,Substation to Customer
Sub8,City13,Fall,196.67075155647092,Substation to Customer
Sub8,City19,Winter,352.14881249534,Substation to Customer
Sub8,City19,Spring,211.28928749720393,Substation to Customer
Sub8,City19,Summer,70.42976249905865,Substation to Customer
Sub8,City19,Fall,211.28928749720393,Substation to Customer
Sub10,City14,Winter,367.55456347519305,Substation to Customer
Sub10,City14,Spring,220.53273808511588,Substation to Customer
Sub10,City14,Summer,73.51091269503863,Substation to Customer
Sub10,City14,Fall,220.53273808511588,Substation to Customer
Sub10,City16,Winter,370.98681921776836,Substation to Customer
Sub10,City16,Spring,222.59209153066107,Substation to Customer
Sub10,City16,Summer,74.19736384355367,Substation to Customer
Sub10,City16,Fall,222.59209153066107,Substation to Customer
Sub10,City18,Winter,305.7423141883058,Substation to Customer
Sub10,City18,Spring,183.44538851299777,Substation to Customer
Sub10,City18,Summer,61.14846283766591,Substation to Customer
Sub10,City18,Fall,183.44538851299777,Substation to Customer
